delivery,latitude,longitude,outdoor sitting,alcohol,payment types,parking lot,business id,name,state,take out,stars,category,,,,,,,,,
FALSE,35.2956471,-81.016363,FALSE,none,,TRUE,1929,Vasileio's Italian Kitchen,NC,TRUE,3.5,['Greek', 'Restaurants', 'Italian'],,,,,,,
FALSE,35.203695,-80.760588,TRUE,none,,TRUE,1842,Golden Bakery,NC,TRUE,4.5,['Bakeries', 'Food', 'Middle Eastern', 'Restaurants'],,,,,,
FALSE,35.23078862,-80.83840629,FALSE,full_bar,,FALSE,1973,Delta's Restaurant,NC,TRUE,3,['Jazz & Blues', 'Soul Food', 'Arts & Entertainment', 'Nightlife', 'Restaurants'],,,,,
,35.2513849,-80.7370109,,,,,1890,Tacos El Nevado,NC,TRUE,5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.367666,-80.7111089,TRUE,none,,FALSE,1844,Cook Out,NC,TRUE,4.5,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
FALSE,35.349825,-80.8420189,TRUE,,,,1969,Cluck N Cup,NC,TRUE,3,['Food', 'Coffee & Tea', 'American (New)', 'Restaurants'],,,,,,
FALSE,35.0854349,-80.847571,TRUE,full_bar,,TRUE,1865,Cabo's Mexican Cuisine and Cantina,NC,TRUE,3.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.15374045,-80.83482742,FALSE,none,,FALSE,1932,Chipotle Mexican Grill,NC,TRUE,3,['Fast Food', 'Mexican', 'Restaurants'],,,,,,,
FALSE,35.2321234,-81.0393113,FALSE,,,FALSE,1813,Joe's Touch of Italy,NC,TRUE,4,['Italian', 'Pizza', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.146363,-80.827976,TRUE,full_bar,,TRUE,1980,Wolfgang Puck Pizza Bar,NC,TRUE,4,['Italian', 'Pizza', 'Restaurants'],,,,,,,
FALSE,35.1593724,-80.8896484,FALSE,full_bar,,TRUE,1643,Birch Restaurant & Bar,NC,TRUE,2,['American (Traditional)', 'Restaurants'],,,,,,,,
,35.13581848,-80.93888855,,,,,1767,KFC,NC,,3,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.3450737,-80.88713837,FALSE,none,,FALSE,1822,Fu Shing II,NC,TRUE,3,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.2288179,-80.843053,FALSE,full_bar,,FALSE,2013,5Church,NC,FALSE,3.5,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.219378,-80.945041,FALSE,none,,FALSE,1886,Sbarro,NC,TRUE,2,['Restaurants', 'Italian'],,,,,,,,
FALSE,35.1399771,-80.7351685,TRUE,full_bar,,TRUE,1892,Mi Pueblo Mexican Grill,NC,TRUE,3.5,['Mexican', 'Restaurants'],,,,,,,,
,35.33410263,-80.79870605,,,,,1779,Long John Silvers,NC,TRUE,1.5,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.22643224,-80.84256828,FALSE,full_bar,,FALSE,1833,City Smoke,NC,TRUE,3,['American (Traditional)', 'Barbeque', 'Restaurants'],,,,,,,
FALSE,35.2084944,-80.86122036,TRUE,full_bar,,TRUE,1919,Zucca Pizza Tavern,NC,TRUE,4,['Italian', 'Pizza', 'Restaurants'],,,,,,,
FALSE,35.12822746,-80.70243359,FALSE,full_bar,,TRUE,1930,Amor de Brazil,NC,FALSE,3.5,['Steakhouses', 'Restaurants', 'Brazilian'],,,,,,,
FALSE,35.2335751,-80.8489878,TRUE,none,,FALSE,2052,Karma Kafe,NC,TRUE,4.5,['Soup', 'Cafes', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.16263884,-80.73807652,FALSE,none,,FALSE,1694,Honey Bun's Cafeteria,NC,TRUE,4,['Dim Sum', 'Chinese', 'Restaurants'],,,,,,,
FALSE,35.245547,-80.809477,TRUE,full_bar,,TRUE,2003,Heist Brewery,NC,TRUE,3.5,['Food', 'Breweries', 'American (New)', 'Restaurants'],,,,,,
FALSE,35.2964976,-81.0164343,TRUE,full_bar,,FALSE,1961,City Cafe,NC,TRUE,2,['American (Traditional)', 'Restaurants'],,,,,,,,
FALSE,35.1362765,-80.9054054,FALSE,beer_and_wine,,TRUE,1802,Cafe South,NC,TRUE,4,['Breakfast & Brunch', 'Caterers', 'Event Planning & Services', 'Restaurants'],,,,,,
FALSE,35.2808876,-80.7935579,FALSE,none,,TRUE,2036,Chicken Box,NC,TRUE,3.5,['Cafes', 'Southern', 'Chicken Wings', 'Restaurants'],,,,,,
FALSE,35.3683879,-80.711993,TRUE,full_bar,,TRUE,2113,Jim 'n Nick's Bar-B-Q,NC,TRUE,4,['Barbeque', 'Restaurants'],,,,,,,,
FALSE,35.091398,-80.876143,TRUE,full_bar,,TRUE,2070,Quaker Steak & Lube,NC,TRUE,2,['American (Traditional)', 'Restaurants'],,,,,,,,
FALSE,35.153565,-80.834575,TRUE,full_bar,,FALSE,1933,City Tavern,NC,TRUE,2.5,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.2615418,-80.836737,FALSE,none,,TRUE,1935,Mr Charles Chicken & Fish,NC,TRUE,4,['Seafood', 'Restaurants'],,,,,,,,
FALSE,35.21629147,-80.85493326,TRUE,full_bar,,TRUE,1825,All American Pub,NC,TRUE,3.5,['Nightlife', 'Bars', 'American (New)', 'Sports Bars', 'Restaurants'],,,,,
FALSE,35.1795027,-80.8840464,FALSE,none,,FALSE,1850,Ihop,NC,TRUE,1.5,['Breakfast & Brunch', 'American (New)', 'Restaurants'],,,,,,,
FALSE,35.154495,-80.875159,FALSE,beer_and_wine,,TRUE,1805,Doan's,NC,TRUE,4,['Vegetarian', 'Vietnamese', 'Asian Fusion', 'Restaurants'],,,,,,
FALSE,35.1521302,-80.8416787,TRUE,beer_and_wine,,TRUE,2096,American Roadside,NC,TRUE,3,['Burgers', 'American (Traditional)', 'Restaurants'],,,,,,,
FALSE,35.172179,-80.662766,TRUE,full_bar,,TRUE,1653,Dunwellz,NC,TRUE,4,['Burgers', 'Sandwiches', 'Restaurants'],,,,,,,
FALSE,35.19979797,-80.84229469,TRUE,beer_and_wine,,TRUE,2090,JJ's Red Hots,NC,TRUE,4,['Caterers', 'American (Traditional)', 'Event Planning & Services', 'Restaurants'],,,,,,
FALSE,35.2044659,-80.792443,FALSE,beer_and_wine,,TRUE,1795,Bean Vegan Cuisine,NC,TRUE,4,['Vegetarian', 'Gluten-Free', 'Vegan', 'Restaurants'],,,,,,
FALSE,35.34954521,-80.84398448,FALSE,full_bar,,TRUE,2045,Twilight Lounge,NC,TRUE,3.5,['Nightlife', 'Trinidadian', 'Caribbean', 'Bars', 'Restaurants'],,,,,
FALSE,35.12723923,-80.87728882,FALSE,none,,FALSE,1976,Light Rail Family Restaurant,NC,TRUE,4,['American (Traditional)', 'Restaurants'],,,,,,,,
FALSE,35.21310962,-80.8351922,TRUE,none,,FALSE,1843,Which Wich,NC,TRUE,4,['Sandwiches', 'Restaurants'],,,,,,,,
FALSE,35.13532,-80.71583,FALSE,full_bar,,FALSE,2015,Red Lobster,NC,TRUE,2,['Seafood', 'American (Traditional)', 'Restaurants'],,,,,,,
FALSE,35.29441,-80.74247,TRUE,full_bar,,TRUE,1954,Don Pedro Mexican Restaurant,NC,TRUE,4,['Latin American', 'Mexican', 'Restaurants'],,,,,,,
FALSE,35.3070841,-80.7209367,FALSE,none,,FALSE,1916,Domino's Pizza,NC,TRUE,3.5,['Pizza', 'Restaurants'],,,,,,,,
FALSE,35.3736376,-80.7260815,TRUE,full_bar,,TRUE,2053,Twin Peaks,NC,TRUE,3.5,['Bars', 'American (Traditional)', 'Nightlife', 'American (New)', 'Sports Bars', 'Restaurants'],,,,
,35.219378,-80.945041,FALSE,full_bar,,,1952,A Taste Of Carolina,NC,FALSE,3,['American (Traditional)', 'Restaurants'],,,,,,,,
FALSE,35.04054965,-80.86140633,TRUE,full_bar,,TRUE,1867,Pio Pio Ballantyne,NC,TRUE,3.5,['Peruvian', 'Latin American', 'Comfort Food', 'Restaurants'],,,,,,
FALSE,35.3009646,-80.7537396,FALSE,beer_and_wine,,TRUE,1790,Fuse,NC,TRUE,3,['Asian Fusion', 'Buffets', 'Sushi Bars', 'Restaurants'],,,,,,
FALSE,35.319499,-80.952736,FALSE,none,,FALSE,2045,Mr Geero,NC,TRUE,4,['Greek', 'Restaurants'],,,,,,,,
FALSE,35.095965,-80.780178,TRUE,beer_and_wine,,FALSE,1871,Portofinos,NC,TRUE,3.5,['Restaurants', 'Pizza', 'Italian'],,,,,,,
FALSE,35.162006,-80.886268,FALSE,full_bar,,TRUE,2006,Minoda's Japanese Steak House, Sushi Bar, & Izakaya,NC,TRUE,3.5,['Tapas/Small Plates', 'Sushi Bars', 'Japanese', 'Restaurants'],,,,
FALSE,35.08302,-80.728738,,none,,TRUE,2059,Five Guys Burgers and Fries,NC,TRUE,4.5,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
FALSE,35.08945,-80.869378,,none,,,2044,Jimmy John's,NC,TRUE,4.5,['Food', 'Food Delivery Services', 'Delis', 'Sandwiches', 'Restaurants'],,,,,
FALSE,35.219076,-80.796646,TRUE,,,FALSE,1969,Crazy Taco,NC,TRUE,3.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.1175658,-80.85661208,TRUE,full_bar,,FALSE,1814,Salsarita's Fresh Cantina,NC,TRUE,4,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.2288659,-80.8413659,TRUE,full_bar,,FALSE,2093,Dillinger's Tap Room,NC,TRUE,3.5,['Bars', 'American (Traditional)', 'Pubs', 'Nightlife', 'Sports Bars', 'Restaurants'],,,,
FALSE,35.266146,-80.836885,FALSE,,,FALSE,1960,Bobs Carry Out Pileem Up,NC,TRUE,2.5,['Burgers', 'Fish & Chips', 'Restaurants'],,,,,,,
FALSE,35.170862,-80.850106,TRUE,full_bar,,TRUE,1967,Maverick Rock Taco,NC,TRUE,3.5,['Bars', 'Mexican', 'Nightlife', 'Restaurants'],,,,,,
FALSE,35.1281898,-80.7022409,TRUE,beer_and_wine,,FALSE,2066,Grapes Wine Bar,NC,FALSE,5,['Tapas/Small Plates', 'Bars', 'Nightlife', 'Wine Bars', 'Restaurants'],,,,,
FALSE,35.2274621,-80.8388937,TRUE,none,,FALSE,2116,Bonsai Fusion Restaurant,NC,TRUE,4,['Sushi Bars', 'Asian Fusion', 'Restaurants'],,,,,,,
FALSE,35.05497801,-80.83566427,,,,,2009,How Do You Roll ?,NC,,3,['Food', 'Ethnic Food', 'Specialty Food', 'Sushi Bars', 'Restaurants'],,,,,
FALSE,35.2557477,-81.0273972,TRUE,none,,FALSE,1894,Chick-Fil-A,NC,TRUE,3.5,['Chicken Wings', 'Restaurants'],,,,,,,,
,35.3697203,-80.72331463,FALSE,,,,1817,Popeye's Chicken,NC,TRUE,3,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.223606,-80.944204,FALSE,full_bar,,FALSE,1841,Beaudevin,NC,TRUE,4,['Bars', 'Wine Bars', 'Tapas/Small Plates', 'Sandwiches', 'Restaurants', 'Nightlife'],,,,
FALSE,35.20161272,-80.84457994,FALSE,none,,,2041,Jersey Mike's Subs,NC,TRUE,4,['Delis', 'Fast Food', 'Sandwiches', 'Restaurants'],,,,,,
,35.1434659,-80.87606,FALSE,,,,1972,Taqueria La Unica,NC,TRUE,4,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.228893,-80.845776,TRUE,full_bar,,FALSE,1933,Threes Tap Room Wine Bar Cafe,NC,TRUE,3.5,['Bars', 'Wine Bars', 'Tapas/Small Plates', 'Nightlife', 'American (New)', 'Restaurants'],,,,
FALSE,35.099179,-80.7789313,FALSE,full_bar,,TRUE,1893,Cinebarre,NC,FALSE,3,['Arts & Entertainment', 'American (New)', 'Bars', 'Nightlife', 'Cinema', 'Restaurants'],,,,
FALSE,35.29657745,-80.75700378,FALSE,none,,FALSE,1962,Da Vinci's Pizza,NC,TRUE,4,['Pizza', 'Sandwiches', 'Salad', 'Restaurants'],,,,,,
FALSE,35.24976346,-80.81511855,FALSE,,,FALSE,1992,Tanners Restaurant,NC,TRUE,3,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.308833,-80.750761,TRUE,full_bar,,FALSE,2030,Lakefront Restaurant,NC,TRUE,3.5,['American (Traditional)', 'Restaurants'],,,,,,,,
FALSE,35.082645,-80.885621,FALSE,full_bar,,TRUE,2050,Machu Picchu,NC,TRUE,4,['Peruvian', 'Latin American', 'Restaurants'],,,,,,,
FALSE,35.16062164,-80.87599945,FALSE,full_bar,,FALSE,1979,Morazan,NC,TRUE,4,['Latin American', 'Restaurants'],,,,,,,,
,35.36480713,-80.70884705,FALSE,full_bar,,FALSE,2011,Camila's,NC,,4,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.21407849,-80.85468898,TRUE,none,,TRUE,1869,Nova's Bakery,NC,TRUE,4,['Bakeries', 'Food', 'Breakfast & Brunch', 'Restaurants'],,,,,,
FALSE,35.17644502,-80.87946005,FALSE,,,FALSE,1897,Arepas Grill,NC,TRUE,4,['Latin American', 'Restaurants'],,,,,,,,
FALSE,35.0870285,-80.69602203,FALSE,beer_and_wine,,FALSE,1838,Phat Daddy's Cafe',NC,TRUE,4,['Diners', 'Restaurants'],,,,,,,,
FALSE,35.053494,-80.811756,TRUE,full_bar,,TRUE,1859,Hawthornes New York Pizza & Bar,NC,TRUE,4,['Bars', 'Pizza', 'Nightlife', 'Restaurants'],,,,,,
FALSE,35.2194349,-80.8136986,TRUE,full_bar,,TRUE,2006,The Peculiar Rabbit,NC,TRUE,3,['Gastropubs', 'Restaurants'],,,,,,,,
FALSE,35.336302,-80.961875,TRUE,full_bar,,TRUE,1933,MVP's Raw Bar & Grill,NC,TRUE,2.5,['Seafood', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants'],,,,,
FALSE,35.152852,-80.840464,TRUE,full_bar,,FALSE,1914,AZN Azian Cuizine,NC,TRUE,3.5,['Seafood', 'Sushi Bars', 'Asian Fusion', 'Restaurants'],,,,,,
,35.12422608,-80.72869241,FALSE,,,,1825,Carbone's Pizza Wings & Tavern,NC,TRUE,3.5,['Italian', 'Pizza', 'American (New)', 'Restaurants'],,,,,,
FALSE,35.21289456,-80.83457325,TRUE,beer_and_wine,,FALSE,1934,Pizza Fusion,NC,TRUE,3.5,['Pizza', 'Restaurants'],,,,,,,,
FALSE,35.22730815,-80.84307499,FALSE,none,,FALSE,1828,Juan Taco,NC,TRUE,3.5,['Food', 'Tex-Mex', 'Food Trucks', 'Restaurants'],,,,,,
,35.03884,-80.794704,,,,,1848,Fountain Pub & Grill,NC,,2,['Bars', 'Salad', 'Pubs', 'Sandwiches', 'Restaurants', 'Nightlife'],,,,
FALSE,35.085973,-80.847225,TRUE,full_bar,,TRUE,1702,The Rusty Onion,NC,TRUE,3.5,['Pubs', 'Bars', 'Pizza', 'Nightlife', 'Restaurants'],,,,,
FALSE,35.202742,-80.760936,FALSE,none,,FALSE,1940,Nile Ethiopian Food and Spices,NC,TRUE,5,['Food', 'Grocery', 'Ethiopian', 'Restaurants'],,,,,,
,35.2356998,-80.9428041,TRUE,,,,1937,Tacos Don Sammy,NC,TRUE,4.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.11600113,-80.72335815,TRUE,full_bar,,TRUE,1929,Ming Fu,NC,TRUE,3.5,['Sushi Bars', 'Chinese', 'Restaurants'],,,,,,,
FALSE,35.213449,-80.825939,TRUE,beer_and_wine,,FALSE,1891,Viva Chicken,NC,TRUE,4.5,['Peruvian', 'Restaurants'],,,,,,,,
FALSE,35.05365251,-80.81214968,TRUE,full_bar,,TRUE,1864,Toast Cafe Ballantyne,NC,TRUE,4,['Breakfast & Brunch', 'Restaurants'],,,,,,,,
FALSE,35.05531514,-80.83507755,TRUE,none,,TRUE,1879,Yofflers,NC,TRUE,4.5,['Food', 'Ice Cream & Frozen Yogurt', 'Cafes', 'Gelato', 'Restaurants'],,,,,
FALSE,35.232204,-80.848589,FALSE,full_bar,,FALSE,1926,Nana's Uptown Restaurant & Bar,NC,TRUE,3.5,['Soul Food', 'Restaurants'],,,,,,,,
FALSE,35.00044713,-80.695148,FALSE,none,,FALSE,1862,Chick-fil-a,NC,TRUE,3.5,['Breakfast & Brunch', 'Restaurants'],,,,,,,,
,35.3059351,-80.8555482,,,,,2213,Cook Out,NC,TRUE,4,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.3127426,-80.7432269,TRUE,none,,FALSE,1902,Chipotle Mexican Grill,NC,TRUE,3.5,['Fast Food', 'Mexican', 'Restaurants'],,,,,,,
FALSE,35.29685593,-80.75762177,TRUE,none,,TRUE,1990,Hwy 55 Burgers Shakes & Fries,NC,TRUE,3,['Burgers', 'Cheesesteaks', 'American (Traditional)', 'Restaurants'],,,,,,
FALSE,35.202501,-80.866015,TRUE,none,,FALSE,1932,Penn Station East Coast Subs,NC,TRUE,3.5,['Sandwiches', 'Restaurants'],,,,,,,,
FALSE,35.11896,-80.696549,TRUE,none,,TRUE,1956,Menas Grill,NC,TRUE,4.5,['Mediterranean', 'Restaurants'],,,,,,,,
FALSE,35.22024918,-80.94733429,FALSE,none,,FALSE,1909,Wendy's,NC,TRUE,4.5,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
FALSE,35.128079,-80.938538,TRUE,full_bar,,TRUE,1996,La Frontera,NC,TRUE,4,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.03068125,-80.85193403,FALSE,,,,2047,IHOP,NC,TRUE,4,['Breakfast & Brunch', 'Restaurants'],,,,,,,,
FALSE,35.215023,-80.854523,TRUE,none,,FALSE,1968,Crispy Crepe,NC,TRUE,3.5,['Creperies', 'Breakfast & Brunch', 'Cafes', 'Restaurants'],,,,,,
FALSE,35.1010175,-80.987196,TRUE,full_bar,,FALSE,1725,Buffalo Wild Wings,NC,TRUE,2.5,['Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Restaurants'],,,,
FALSE,35.12820292,-80.94250917,FALSE,beer_and_wine,,FALSE,1954,Milano's Pizza & Pasta,NC,TRUE,3.5,['Restaurants', 'Pizza', 'Italian'],,,,,,,
TRUE,35.216323,-80.821777,FALSE,beer_and_wine,,TRUE,1822,Phat Burrito,NC,TRUE,3,['American (New)', 'Tex-Mex', 'Restaurants'],,,,,,,
FALSE,35.243591,-80.896154,,,,,2021,Freedom Family Restaurant,NC,TRUE,4,['American (Traditional)', 'Diners', 'Restaurants'],,,,,,,
,35.160745,-80.875674,FALSE,full_bar,,,2022,Morazán Restaurante,NC,TRUE,3.5,['Spanish', 'Latin American', 'Mexican', 'Restaurants'],,,,,,
FALSE,35.1967926,-80.82585907,TRUE,full_bar,,TRUE,2040,Napa on Providence,NC,TRUE,4,['Restaurants', 'American (New)', 'Italian'],,,,,,,
FALSE,35.22359085,-80.94237518,FALSE,beer_and_wine,,FALSE,1893,Hissho Sushi,NC,TRUE,3.5,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.056981,-80.8505629,TRUE,full_bar,,TRUE,2022,Vine American Kitchen,NC,TRUE,3.5,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.13322453,-80.71315169,TRUE,full_bar,,TRUE,2140,Tilted Kilt Pub & Eatery,NC,TRUE,3,['Bars', 'American (Traditional)', 'Pubs', 'Nightlife', 'Sports Bars', 'Restaurants'],,,,
FALSE,35.08184577,-80.72959737,TRUE,full_bar,,FALSE,1915,Char Bar No 7,NC,TRUE,3.5,['Burgers', 'Restaurants'],,,,,,,,
,35.137223,-80.734594,TRUE,none,,TRUE,1912,Indigo Cafe,NC,TRUE,4,['Food', 'Specialty Food', 'Comfort Food', 'Southern', 'Restaurants'],,,,,
,35.21173096,-80.93798065,,,,,1827,Speedway Grill and Cafe,NC,,2.5,['Food', 'American (Traditional)', 'Restaurants'],,,,,,,
FALSE,35.0558598,-80.835121,TRUE,none,,FALSE,1979,Which Wich,NC,TRUE,4,['Sandwiches', 'Restaurants'],,,,,,,,
FALSE,35.235092,-80.787771,TRUE,full_bar,,TRUE,1882,Letty's,NC,TRUE,4,['American (New)', 'Sandwiches', 'Restaurants'],,,,,,,
,35.253526,-81.0436409,,,,,1661,King Buffet,NC,TRUE,1.5,['Buffets', 'Restaurants'],,,,,,,,
FALSE,35.1357149,-80.7381369,FALSE,none,,TRUE,2010,Deep Sea Seafood Market,NC,TRUE,5,['Food', 'Specialty Food', 'Seafood', 'Seafood Markets', 'Restaurants'],,,,,
,35.3648079,-80.7088519,,,,,1967,Firehouse Subs,NC,TRUE,5,['Delis', 'Fast Food', 'Sandwiches', 'Restaurants'],,,,,,
,35.156298,-80.823714,TRUE,,,,1896,Firehouse Subs,NC,TRUE,2.5,['Delis', 'Fast Food', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.0982218,-80.7784356,TRUE,none,,FALSE,1927,Firehouse Subs,NC,TRUE,4,['Delis', 'Fast Food', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.172354,-80.661499,TRUE,full_bar,,TRUE,1954,Taxco Mexican Grill,NC,TRUE,3.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.2473196,-80.8048763,TRUE,full_bar,,TRUE,1834,Miyagi's NoDa,NC,TRUE,3,['Korean', 'Sushi Bars', 'Asian Fusion', 'Restaurants'],,,,,,
,35.0513207,-80.7705561,,none,,FALSE,1901,Wendy's,NC,TRUE,1.5,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
FALSE,35.08788871,-80.78384399,TRUE,beer_and_wine,,FALSE,1841,BT's Burger Joint,NC,TRUE,3.5,['Burgers', 'Restaurants'],,,,,,,,
FALSE,35.33448418,-80.81428638,FALSE,none,,FALSE,2204,Hwy 55 Burgers Shakes & Fries,NC,TRUE,3,['Burgers', 'Cheesesteaks', 'American (Traditional)', 'Restaurants'],,,,,,
FALSE,35.306173,-80.752672,FALSE,beer_and_wine,,TRUE,2047,China Buffet,NC,TRUE,3.5,['Sushi Bars', 'Buffets', 'Chinese', 'Restaurants'],,,,,,
FALSE,35.06205927,-80.77274317,TRUE,beer_and_wine,,FALSE,1986,BT's Burger Joint,NC,TRUE,3.5,['Burgers', 'Hot Dogs', 'Sandwiches', 'Restaurants'],,,,,,
,35.322251,-80.653602,TRUE,none,,TRUE,1824,Fish N Chixx,NC,TRUE,2,['Seafood', 'Southern', 'Chicken Wings', 'Restaurants'],,,,,,
FALSE,35.22073,-80.816886,TRUE,full_bar,,TRUE,1862,Joe Hoopers Neighborhood Pub,NC,TRUE,3.5,['Bars', 'American (New)', 'Nightlife', 'Restaurants'],,,,,,
FALSE,35.2264493,-80.8425319,FALSE,full_bar,,FALSE,2047,Trade Restaurant and Bar,NC,TRUE,4,['American (Traditional)', 'American (New)', 'Restaurants'],,,,,,,
FALSE,35.0226467,-80.8468071,TRUE,beer_and_wine,,TRUE,2044,Oggi,NC,TRUE,4,['Restaurants', 'Italian'],,,,,,,,
FALSE,35.311359,-80.746403,TRUE,none,,TRUE,1820,Tulips Indian Cuisine,NC,TRUE,3,['Indian', 'Restaurants'],,,,,,,,
,35.0303097,-80.8535521,,,,FALSE,2030,Papa Murphy's,NC,,3.5,['Food', 'Do-It-Yourself Food', 'Pizza', 'Restaurants'],,,,,,
,35.226366,-80.842911,FALSE,none,,,1933,Onoki Sushi Bar,NC,,2,['Sushi Bars', 'Restaurants'],,,,,,,,
FALSE,35.3743171,-80.7275842,FALSE,none,,TRUE,1913,PDQ-Concord,NC,TRUE,4,['Sandwiches', 'Salad', 'Restaurants'],,,,,,,
FALSE,35.14549819,-80.93050383,TRUE,full_bar,,FALSE,1844,Carmella's Pizza Grill,NC,TRUE,3,['Pizza', 'Restaurants'],,,,,,,,
FALSE,35.120972,-80.7208271,TRUE,none,,FALSE,2036,Which Wich,NC,TRUE,3,['Sandwiches', 'Restaurants'],,,,,,,,
FALSE,35.1927328,-80.8735693,FALSE,none,,FALSE,1830,Las Americas,NC,TRUE,3.5,['Latin American', 'Colombian', 'Restaurants'],,,,,,,
FALSE,35.21900434,-80.94361963,FALSE,none,,FALSE,1760,Genghis Grill,NC,TRUE,3,['Mongolian', 'Restaurants'],,,,,,,,
FALSE,35.1032484,-80.9878177,FALSE,none,,FALSE,1829,Firehouse Subs,NC,TRUE,3.5,['Delis', 'Fast Food', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.1638157,-80.8761142,FALSE,none,,FALSE,1890,Lupitas Carniceria & Tortilleria,NC,TRUE,4,['Mexican', 'Restaurants'],,,,,,,,
TRUE,35.3475984,-80.8585564,TRUE,full_bar,,TRUE,1925,East Coast Wings & Grill,NC,TRUE,3.5,['American (Traditional)', 'Restaurants'],,,,,,,,
FALSE,35.1813689,-80.883661,TRUE,none,,FALSE,1866,Burger Company,NC,TRUE,2.5,['Burgers', 'Restaurants'],,,,,,,,
FALSE,35.22656488,-80.84306277,FALSE,none,,FALSE,2089,Uncle Maddio's Pizza Joint,NC,TRUE,4,['Pizza', 'Restaurants'],,,,,,,,
,35.148102,-80.92483,,,,,1885,Oriental Cuisine,NC,TRUE,3.5,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.116789,-80.719317,TRUE,none,,FALSE,1948,Royal Cafe & Creperie,NC,TRUE,4.5,['Creperies', 'Restaurants'],,,,,,,,
FALSE,35.384346,-80.786208,TRUE,full_bar,,TRUE,2095,Three Amigos Mexican Grill and Cantina,NC,TRUE,3.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.227415,-80.84523,TRUE,none,,FALSE,1921,e2GO,NC,TRUE,3.5,['Breakfast & Brunch', 'Sandwiches', 'Restaurants'],,,,,,,
TRUE,35.153852,-80.87657,FALSE,none,,TRUE,1780,The Burrito Factory,NC,TRUE,4.5,['Mexican', 'Tex-Mex', 'Restaurants'],,,,,,,
FALSE,35.08592436,-80.69702156,TRUE,full_bar,,TRUE,1805,The Friendly Moose,NC,TRUE,3.5,['Breakfast & Brunch', 'Bars', 'American (New)', 'Nightlife', 'Restaurants'],,,,,
FALSE,35.089846,-80.867187,FALSE,none,,TRUE,2118,Jet's Pizza,NC,TRUE,3,['Pizza', 'Restaurants'],,,,,,,,
FALSE,35.317641,-80.771745,FALSE,none,,FALSE,1886,Nona's Sweets,NC,TRUE,3,['Bakeries', 'Food', 'Cafes', 'Restaurants', 'Desserts'],,,,,
FALSE,35.0246929,-80.8365235,TRUE,full_bar,,FALSE,1926,Red Bowl Asian Bistro,NC,TRUE,2.5,['Asian Fusion', 'Restaurants'],,,,,,,,
FALSE,35.171127,-80.807119,TRUE,full_bar,,TRUE,1933,Block & Grinder,NC,TRUE,4,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.33702,-80.756294,FALSE,none,,FALSE,2103,Curry n Cake,NC,TRUE,3,['Bakeries', 'Food', 'Indian', 'Restaurants'],,,,,,
FALSE,35.258158,-80.7777909,FALSE,full_bar,,TRUE,1889,Lempira Restaurant,NC,TRUE,4,['Latin American', 'Restaurants'],,,,,,,,
FALSE,35.1979911,-80.8262151,FALSE,beer_and_wine,,TRUE,1776,Hubee D's,NC,TRUE,4,['Sandwiches', 'Chicken Wings', 'Restaurants'],,,,,,,
,35.3086843,-80.7484324,TRUE,none,,FALSE,1697,McDonald's,NC,TRUE,4,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
FALSE,35.2189966,-80.797147,TRUE,none,,TRUE,2070,Euro Grill & Cafe,NC,TRUE,4.5,['Turkish', 'American (New)', 'Restaurants'],,,,,,,
FALSE,35.153939,-80.8317551,TRUE,full_bar,,FALSE,1911,Cheescake Factory,NC,TRUE,3.5,['Steakhouses', 'American (New)', 'Restaurants'],,,,,,,
